syriacaUri,viafIdString,gedshUri
http://syriaca.org/person/550,401332|173472145|240631259|213889859|210707379|199662950|17224316|84098421|49197436|212835660,https://gedsh.bethmardutho.org/Ishaq-of-Nineveh
http://syriaca.org/person/551,,https://gedsh.bethmardutho.org/Ishaq-Shbadnaya
http://syriaca.org/person/552,105452717|283499039|247142004|69729180|287789304|190999050,https://gedsh.bethmardutho.org/Isho-bar-Nun
http://syriaca.org/person/553,,https://gedsh.bethmardutho.org/Isho-of-Merv
http://syriaca.org/person/554,,https://gedsh.bethmardutho.org/Ishobokht-of-Rev-Ardashir
http://syriaca.org/person/555,68049266|208796668|9973396|210485816|194689620,https://gedsh.bethmardutho.org/Ishodad-of-Merv
http://syriaca.org/person/556,,https://gedsh.bethmardutho.org/Ishodnah
http://syriaca.org/person/558,,https://gedsh.bethmardutho.org/Ishoq-Saliba
http://syriaca.org/person/559,,https://gedsh.bethmardutho.org/Ishoyahb-I
http://syriaca.org/person/56,165531650|120155941|25502512|219671458|70750647|98094820|234258526,
http://syriaca.org/person/560,122240910|284795400,https://gedsh.bethmardutho.org/Ishoyahb-II-of-Gdala
http://syriaca.org/person/561,121895248|172990804|245587697|242496834|160694988|100558168|75839946,https://gedsh.bethmardutho.org/Ishoyahb-III-of-Adiabene
http://syriaca.org/person/562,197479031,https://gedsh.bethmardutho.org/Ishoyahb-IV
http://syriaca.org/person/563,,https://gedsh.bethmardutho.org/Ishoyahb-bar-Malkon
http://syriaca.org/person/564,158160202|63872189|205194811|85426376|202850352|36906749|189439844|97925154|158160202|8193191,https://gedsh.bethmardutho.org/Isidore-of-Pelusium
http://syriaca.org/person/566,19042194|97925430|232681925|211861115|211699394,https://gedsh.bethmardutho.org/Israel-of-Alqosh
http://syriaca.org/person/567,,https://gedsh.bethmardutho.org/Iwannis-Yuhanon
http://syriaca.org/person/568,73817160,https://gedsh.bethmardutho.org/Iyob-of-Edessa
http://syriaca.org/person/569,,https://gedsh.bethmardutho.org/Jacob-Cyril
http://syriaca.org/person/57,,
http://syriaca.org/person/570,207640598|176516316|88999567,https://gedsh.bethmardutho.org/Jamil-Shmuel
http://syriaca.org/person/571,121190957,https://gedsh.bethmardutho.org/Jansma-Taeke
http://syriaca.org/person/573,82340113|233738680|225250030|218045009|210454444|199584576|100910338|97111235,https://gedsh.bethmardutho.org/John-Chrysostom
http://syriaca.org/person/574,,https://gedsh.bethmardutho.org/John-Climacus
http://syriaca.org/person/575,44435485|88784832|74971820|238572914,https://gedsh.bethmardutho.org/John-of-Damascus
http://syriaca.org/person/576,98118283|241802795|241116801|240968012|224310206|200258197|194700174|130825410|78770156,https://gedsh.bethmardutho.org/John-Philoponos
http://syriaca.org/person/577,22143666|245316972|243576331|207396788|192452322|97071375|89641805,https://gedsh.bethmardutho.org/Josephus
http://syriaca.org/person/579,12693200|75844927|215849401,https://gedsh.bethmardutho.org/Julian-of-Halicarnassus
http://syriaca.org/person/58,13590360,https://gedsh.bethmardutho.org/Zacharias-Rhetor
http://syriaca.org/person/587,,https://gedsh.bethmardutho.org/Khamis-bar-Qardahe
http://syriaca.org/person/588,252332649|221196490|199448867,https://gedsh.bethmardutho.org/Khouri-Sarkis-Gabriel
http://syriaca.org/person/589,,https://gedsh.bethmardutho.org/Khoury-Asmar
http://syriaca.org/person/59,2432364,https://gedsh.bethmardutho.org/Daniel-of-Salah
http://syriaca.org/person/592,71399627|248225214|215884172|200957081|246139968|240424233|202897712|192532298,https://gedsh.bethmardutho.org/de-Lagarde-Paul-Anton
http://syriaca.org/person/593,97985390|95369263|238406671,https://gedsh.bethmardutho.org/Lamsa-George
http://syriaca.org/person/594,44424387|245742180|220294223|77335190|200701764|210496074,https://gedsh.bethmardutho.org/Land-Jan-Pieter-Nicolaas
http://syriaca.org/person/595,71393880|247670543,https://gedsh.bethmardutho.org/Leloir-Louis
http://syriaca.org/person/596,,https://gedsh.bethmardutho.org/Leon-of-Harran
http://syriaca.org/person/597,171803118,https://gedsh.bethmardutho.org/Leroy-Jules
http://syriaca.org/person/598,14764795|210730607|200662447|90127914,https://gedsh.bethmardutho.org/Levi-Della-Vida-Giorgio
http://syriaca.org/person/6,,
http://syriaca.org/person/601,,
http://syriaca.org/person/607,,https://gedsh.bethmardutho.org/Man-of-God-of-Edessa
http://syriaca.org/person/608,56618185,https://gedsh.bethmardutho.org/Mani
http://syriaca.org/person/609,40593603|237709838|235981119|88935924,https://gedsh.bethmardutho.org/Manna-Yaqob-Awgen
http://syriaca.org/person/61,,
http://syriaca.org/person/612,,https://gedsh.bethmardutho.org/Maqdisi-Jeremiah
http://syriaca.org/person/615,,https://gedsh.bethmardutho.org/Marcian-the-Monk
http://syriaca.org/person/616,98032732,https://gedsh.bethmardutho.org/Marcion
http://syriaca.org/person/619,,https://gedsh.bethmardutho.org/Mark-the-Monk
http://syriaca.org/person/621,,https://gedsh.bethmardutho.org/Maron
http://syriaca.org/person/624,,https://gedsh.bethmardutho.org/Mary
http://syriaca.org/person/625,64038233|195373971,https://gedsh.bethmardutho.org/Masius-Andreas
http://syriaca.org/person/628,106970843,https://gedsh.bethmardutho.org/Maximus
http://syriaca.org/person/63,,https://gedsh.bethmardutho.org/Eliya-mid-6th-cent
http://syriaca.org/person/631,,https://gedsh.bethmardutho.org/Meliton-the-Philosopher
http://syriaca.org/person/635,,
http://syriaca.org/person/637,,https://gedsh.bethmardutho.org/Michael-Badoqa
http://syriaca.org/person/639,27838357|24575429,https://gedsh.bethmardutho.org/Mingana-Alphonse
http://syriaca.org/person/64,,https://gedsh.bethmardutho.org/Mushe-of-Aggel
http://syriaca.org/person/640,39776652|240323666,https://gedsh.bethmardutho.org/Moberg-Axel
http://syriaca.org/person/643,,https://gedsh.bethmardutho.org/Mubarak-Butros
http://syriaca.org/person/644,,https://gedsh.bethmardutho.org/Murad-Michael
http://syriaca.org/person/646,63546299|40276312,https://gedsh.bethmardutho.org/Mushe-of-Mardin
http://syriaca.org/person/647,,https://gedsh.bethmardutho.org/Mushe-of-Nisibis
http://syriaca.org/person/649,,https://gedsh.bethmardutho.org/Naqqasheh-Afram
http://syriaca.org/person/650,88042323|41860630|52493723|241802309|216798531|235751470,https://gedsh.bethmardutho.org/Narsai
http://syriaca.org/person/651,,https://gedsh.bethmardutho.org/Nathniel-of-Sirzor
http://syriaca.org/person/652,22216393,https://gedsh.bethmardutho.org/Nau-Francois
http://syriaca.org/person/654,,https://gedsh.bethmardutho.org/Nestorios-of-Beth-Nuhadra
http://syriaca.org/person/655,79098438|130774564|98084547|222722559|206777456|203443617,https://gedsh.bethmardutho.org/Nestorius
http://syriaca.org/person/656,19649480|247706813|172603615|103645644|100107187,https://gedsh.bethmardutho.org/Nicolaus-of-Damascus
http://syriaca.org/person/657,71405213|202425873|42633140|85236237|166768852,https://gedsh.bethmardutho.org/Nilus-the-Solitary
http://syriaca.org/person/661,49253985,https://gedsh.bethmardutho.org/Noldeke-Theodor
http://syriaca.org/person/662,,https://gedsh.bethmardutho.org/Nuri-Athanasios-Ignatios
http://syriaca.org/person/663,234694549|61524778|89271734|233016812,https://gedsh.bethmardutho.org/Nuro-Abrohom
http://syriaca.org/person/668,61550437|241733302|201610570|197572348|195565345|98103975|84097191|63977872,https://gedsh.bethmardutho.org/Palladius
http://syriaca.org/person/669,,https://gedsh.bethmardutho.org/Papa-bar-Aggai
http://syriaca.org/person/67,89786411|45521124|97613050|49367723|216293174|201354194,https://gedsh.bethmardutho.org/Ahudemmeh-of-Balad
http://syriaca.org/person/673,,https://gedsh.bethmardutho.org/Pawlos-of-Nisibis
http://syriaca.org/person/674,2170586,https://gedsh.bethmardutho.org/Pawlos-the-Persian
http://syriaca.org/person/675,,https://gedsh.bethmardutho.org/Pawlos-the-Philosopher
http://syriaca.org/person/676,85428072|238708296|213922384|206550774|195691394,https://gedsh.bethmardutho.org/Payne-Smith-Mrs-Margoliouth-Jessie
http://syriaca.org/person/677,85428086|100212184|201809099|196836505|97007404|190188255|241392587,https://gedsh.bethmardutho.org/Payne-Smith-Robert
http://syriaca.org/person/678,,https://gedsh.bethmardutho.org/Perley-David-Barsum
http://syriaca.org/person/68,,
http://syriaca.org/person/680,58176914|206070372,https://gedsh.bethmardutho.org/Peter-the-Iberian
http://syriaca.org/person/682,79039729,https://gedsh.bethmardutho.org/van-der-Ploeg-Johannes-P-M
http://syriaca.org/person/684,64016141|167153312,https://gedsh.bethmardutho.org/Porphyry
http://syriaca.org/person/686,,https://gedsh.bethmardutho.org/Proba
http://syriaca.org/person/687,,https://gedsh.bethmardutho.org/Proba-metr-of-Chalcedon
http://syriaca.org/person/688,102329138,https://gedsh.bethmardutho.org/Proclus-of-Constantinople
http://syriaca.org/person/69,69321860,https://gedsh.bethmardutho.org/Yaqub-Burdoyo
http://syriaca.org/person/691,250462520|24584003,https://gedsh.bethmardutho.org/Qarabashi-Abd-al-Masih-Numan
http://syriaca.org/person/696,,https://gedsh.bethmardutho.org/Qiryo-Yuhanna
http://syriaca.org/person/697,290323069|71784444|89582929|27033945,https://gedsh.bethmardutho.org/Qiyore-of-Edessa
http://syriaca.org/person/698,,https://gedsh.bethmardutho.org/Qoro-Elias-Malke
http://syriaca.org/person/7,,
http://syriaca.org/person/70,,
http://syriaca.org/person/700,,https://gedsh.bethmardutho.org/al-Rahib-Elias
http://syriaca.org/person/701,73844098,https://gedsh.bethmardutho.org/Rahmani-Ignatius-Ephrem-II
http://syriaca.org/person/704,68919471,https://gedsh.bethmardutho.org/Rhetore-Jacques
http://syriaca.org/person/706,198679898|49264789|60327102|85490672|277970770|250670666|299228238,https://gedsh.bethmardutho.org/Romanos-the-Melodist
http://syriaca.org/person/707,,https://gedsh.bethmardutho.org/Saba-Boutros
http://syriaca.org/person/708,232448981|13937952,https://gedsh.bethmardutho.org/Sabrisho-I
http://syriaca.org/person/709,,https://gedsh.bethmardutho.org/Sabrisho-bar-Pawlos
http://syriaca.org/person/71,,
http://syriaca.org/person/710,59148673|72413781|96992579|218749837|193611410|242256909,https://gedsh.bethmardutho.org/Sachau-Eduard
http://syriaca.org/person/711,39442444|74281421|192170024|204510611,https://gedsh.bethmardutho.org/Sahdona-Martyrius
http://syriaca.org/person/712,64434759|188931828|89429922|89429922,https://gedsh.bethmardutho.org/al-Sahyuni-Jibrail
http://syriaca.org/person/714,,https://gedsh.bethmardutho.org/Salman-Hanna
http://syriaca.org/person/715,,https://gedsh.bethmardutho.org/Salomon-Desire
http://syriaca.org/person/716,2761272|121337437|241402270|201778152,https://gedsh.bethmardutho.org/Samuel-Athanasios-Yeshu
http://syriaca.org/person/717,245491346|228669836,https://gedsh.bethmardutho.org/Sargis-bar-Wahle
http://syriaca.org/person/718,198998457,https://gedsh.bethmardutho.org/Sargis-Bhira
http://syriaca.org/person/719,79052657|121985744|210420570|210420570|14790310,https://gedsh.bethmardutho.org/Sauget-Joseph-Marie
http://syriaca.org/person/72,5320953,https://gedsh.bethmardutho.org/Pawlos-of-Beth-Ukome
http://syriaca.org/person/720,54061042|14056404|31343317,https://gedsh.bethmardutho.org/Sawma-Abrohom
http://syriaca.org/person/721,98182009|41027273|218255125|45104887|226583917|89688160|223650625|196810544,https://gedsh.bethmardutho.org/Sawma-Rabban
http://syriaca.org/person/723,59185145|208538290|204335563|235081281,https://gedsh.bethmardutho.org/Scher-Addai
http://syriaca.org/person/724,74622963|20039003|191737326,https://gedsh.bethmardutho.org/Schulthess-Friedrich
http://syriaca.org/person/727,,https://gedsh.bethmardutho.org/Secundus
http://syriaca.org/person/728,36929841|207972575|162645444|203462603|98200621,https://gedsh.bethmardutho.org/Selb-Walter
http://syriaca.org/person/73,,
http://syriaca.org/person/732,,https://gedsh.bethmardutho.org/Shahdost
http://syriaca.org/person/733,,https://gedsh.bethmardutho.org/Shalita-Mar
http://syriaca.org/person/734,,https://gedsh.bethmardutho.org/Shallita-of-Reshayna
http://syriaca.org/person/736,,https://gedsh.bethmardutho.org/Sharbokht-bar-Msargis
http://syriaca.org/person/738,,https://gedsh.bethmardutho.org/Shaya-Elias
http://syriaca.org/person/739,,https://gedsh.bethmardutho.org/Shemon-Eshai
http://syriaca.org/person/74,34491098,https://gedsh.bethmardutho.org/Yuhanon-of-Ephesus
http://syriaca.org/person/740,,https://gedsh.bethmardutho.org/Shemon-of-Rev-Ardashir
http://syriaca.org/person/741,,https://gedsh.bethmardutho.org/Shemon-Shanqlawi
http://syriaca.org/person/742,,https://gedsh.bethmardutho.org/Shemon-d-Taybutheh
http://syriaca.org/person/744,75503404|202393599|218435687|19652224|221221929|88849726|71380874|195837844|144425886,https://gedsh.bethmardutho.org/Shemun-the-Stylite
http://syriaca.org/person/745,63735252|250407749,https://gedsh.bethmardutho.org/Shlemon-of-Basra
http://syriaca.org/person/746,22418858,https://gedsh.bethmardutho.org/Shubhalmaran
http://syriaca.org/person/748,72969377,https://gedsh.bethmardutho.org/Silwanos-of-Qardu
http://syriaca.org/person/749,,https://gedsh.bethmardutho.org/Sindbad
http://syriaca.org/person/75,94663839|192011562,https://gedsh.bethmardutho.org/Peter-of-Kallinikos
http://syriaca.org/person/751,243764|89163336|238648909|215849417,
http://syriaca.org/person/752,66698115|162790723|96998290,
http://syriaca.org/person/753,,https://gedsh.bethmardutho.org/Sobo-Ignatius
http://syriaca.org/person/754,,https://gedsh.bethmardutho.org/Sobo-Malki-al-Qas-Afram
http://syriaca.org/person/757,20473427|187855706|250747918|245065534,https://gedsh.bethmardutho.org/Sophronius
http://syriaca.org/person/758,88951243|15879114,https://gedsh.bethmardutho.org/Strothmann-Werner
http://syriaca.org/person/76,,
http://syriaca.org/person/761,,https://gedsh.bethmardutho.org/Symmachus
http://syriaca.org/person/77,,
http://syriaca.org/person/770,212372730,https://gedsh.bethmardutho.org/Tappuni-Gabriel
http://syriaca.org/person/771,78777213,https://gedsh.bethmardutho.org/Tatian
http://syriaca.org/person/777,55563658,https://gedsh.bethmardutho.org/Thabit-b-Qurra
http://syriaca.org/person/778,167081608|128587440|7637769,https://gedsh.bethmardutho.org/Theano
http://syriaca.org/person/779,25968250|76289030|98257930|84989394|221767793|228961108,https://gedsh.bethmardutho.org/Theodora-Empress
http://syriaca.org/person/78,,
http://syriaca.org/person/780,89539032|38327704|210894122|241075746|47161503|199509277,https://gedsh.bethmardutho.org/Theodore-of-Mopsuestia
http://syriaca.org/person/781,77111352|261710220,https://gedsh.bethmardutho.org/Theodoret-of-Cyrrhus
http://syriaca.org/person/782,79150929|250860241|218644667|246896202,https://gedsh.bethmardutho.org/Theodoros-Abu-Qurra
http://syriaca.org/person/783,79040611|53056147|214027603|196486926|174191294|197420468|193442153|89062877|220847847|313232133|282360784,https://gedsh.bethmardutho.org/Theodoros-bar-Koni
http://syriaca.org/person/784,19784428|64362662|225359960|232018364|17630471|22544388|217971054|217803904|225359960,https://gedsh.bethmardutho.org/Theodosius-of-Alexandria
http://syriaca.org/person/785,,https://gedsh.bethmardutho.org/Theodotos-of-Amid
http://syriaca.org/person/786,79410663|268427019|296765079,https://gedsh.bethmardutho.org/Theodotus-of-Ancyra
http://syriaca.org/person/787,42197189|280596465,https://gedsh.bethmardutho.org/Theophilos-of-Edessa
http://syriaca.org/person/79,,
http://syriaca.org/person/790,9370634|122142733|94383674|233261478|188943665|207870884|45036504|185491906,https://gedsh.bethmardutho.org/Timotheos-I
http://syriaca.org/person/791,6255802,https://gedsh.bethmardutho.org/Timotheos-II
http://syriaca.org/person/792,56274366|89514875,https://gedsh.bethmardutho.org/Timotheos-II-of-Alexandria
http://syriaca.org/person/793,45598579,https://gedsh.bethmardutho.org/Timotheus-Abimalek
http://syriaca.org/person/794,32789488|183930963|202077757|166310931|89527368|204348403|213569999|215850930,https://gedsh.bethmardutho.org/Titus-of-Bostra
http://syriaca.org/person/795,20035596|200177037|89482264,https://gedsh.bethmardutho.org/Toma-of-Edessa
http://syriaca.org/person/796,54126935|76672045|98412741|193449796,https://gedsh.bethmardutho.org/Toma-of-Marga
http://syriaca.org/person/797,59070655|89782974|47329669|239164395|240507575,https://gedsh.bethmardutho.org/Tsereteli-Konstantin
http://syriaca.org/person/8,,
http://syriaca.org/person/80,,https://gedsh.bethmardutho.org/Shemun-of-Edessa
http://syriaca.org/person/801,73952770|205848629|237203554|97803320|88818895|194469776,https://gedsh.bethmardutho.org/Van-den-Eynde-Ceslas-Florent
http://syriaca.org/person/802,88877557|231401869|94664115|214486380,https://gedsh.bethmardutho.org/Van-Roey-Albert
http://syriaca.org/person/803,71491976|191102590|240741330|194440530,https://gedsh.bethmardutho.org/Vaschalde-Arthur-Adolphe-CSB
http://syriaca.org/person/804,27079226|188926520|28116990|98286367,https://gedsh.bethmardutho.org/Voobus-Arthur
http://syriaca.org/person/807,54261122,https://gedsh.bethmardutho.org/Wright-William
http://syriaca.org/person/809,,https://gedsh.bethmardutho.org/Yahbalaha-I
http://syriaca.org/person/81,9375295|231130528|242067465|217851823|197965645|98456288,https://gedsh.bethmardutho.org/Sargis-the-Stylite
http://syriaca.org/person/810,28879285|134242922,https://gedsh.bethmardutho.org/Yahbalaha-III
http://syriaca.org/person/811,73294780|73294780,https://gedsh.bethmardutho.org/Yaqub-of-Nisibis
http://syriaca.org/person/812,,https://gedsh.bethmardutho.org/Yawsep-I-of-Seleucia-Ctesiphon
http://syriaca.org/person/813,35251193,https://gedsh.bethmardutho.org/Yawsep-II
http://syriaca.org/person/814,,https://gedsh.bethmardutho.org/Yawsep-d-Beth-Qelayta
http://syriaca.org/person/815,26517501,https://gedsh.bethmardutho.org/Yawsep-Busnaya
http://syriaca.org/person/816,34520115|215880264,https://gedsh.bethmardutho.org/Yawsep-Hazzaya
http://syriaca.org/person/817,,https://gedsh.bethmardutho.org/Yawsep-Huzaya
http://syriaca.org/person/818,16586464|2683426|210014468|97937325|200604599,https://gedsh.bethmardutho.org/Yawsep-of-Telkepe
http://syriaca.org/person/819,,https://gedsh.bethmardutho.org/Yohannan-Azraq
http://syriaca.org/person/82,15162880|98109090,https://gedsh.bethmardutho.org/Pawlos-of-Tella
http://syriaca.org/person/820,79296286|289701556,https://gedsh.bethmardutho.org/Yohannan-bar-Abgare
http://syriaca.org/person/821,,https://gedsh.bethmardutho.org/Yohannan-bar-Penkaye
http://syriaca.org/person/822,79162937,https://gedsh.bethmardutho.org/Yohannan-bar-Sarapion
http://syriaca.org/person/823,305022767|258316527,https://gedsh.bethmardutho.org/Yohannan-bar-Zobi
http://syriaca.org/person/824,,https://gedsh.bethmardutho.org/Yohannan-of-Beth-Rabban
http://syriaca.org/person/825,,https://gedsh.bethmardutho.org/Yohannan-of-Dailam
http://syriaca.org/person/826,53264717|61956603|190490946|97934783|89127667|244947174,https://gedsh.bethmardutho.org/Yohannan-of-Dalyatha
http://syriaca.org/person/827,101044787|251012934|192501563,https://gedsh.bethmardutho.org/Yohannan-Ihidaya
http://syriaca.org/person/828,35026342,https://gedsh.bethmardutho.org/Yohannan-of-Mosul
http://syriaca.org/person/829,254678857,https://gedsh.bethmardutho.org/Yohannan-Sullaqa
http://syriaca.org/person/83,,
http://syriaca.org/person/830,,https://gedsh.bethmardutho.org/Yuhanon-XIV-bar-Shayullah
http://syriaca.org/person/831,,https://gedsh.bethmardutho.org/Yuhanon-Barbur
http://syriaca.org/person/832,48576222|209295334|22177088|210860424,https://gedsh.bethmardutho.org/Yuhanon-Maron
http://syriaca.org/person/833,,https://gedsh.bethmardutho.org/Yuhanon-Qashisho
http://syriaca.org/person/834,173605331,https://gedsh.bethmardutho.org/Yulyana-Saba
http://syriaca.org/person/837,40144641|61908290|163997721|205552653,https://gedsh.bethmardutho.org/Zingerle-Pius-Jacob
http://syriaca.org/person/839,,
http://syriaca.org/person/84,227712673/,https://gedsh.bethmardutho.org/Pawla-of-Edessa
http://syriaca.org/person/840,,
http://syriaca.org/person/841,,
http://syriaca.org/person/842,,
http://syriaca.org/person/843,,
http://syriaca.org/person/844,,
http://syriaca.org/person/845,,
http://syriaca.org/person/846,,
http://syriaca.org/person/847,,
http://syriaca.org/person/848,,
http://syriaca.org/person/849,55571017,
http://syriaca.org/person/85,,
http://syriaca.org/person/850,,
http://syriaca.org/person/851,,
http://syriaca.org/person/852,268634225|195163159,
http://syriaca.org/person/853,,
http://syriaca.org/person/854,,
http://syriaca.org/person/855,,
http://syriaca.org/person/856,,
http://syriaca.org/person/857,95147024|299558745|96092759|79027381,
http://syriaca.org/person/858,,
http://syriaca.org/person/859,,
http://syriaca.org/person/86,,
http://syriaca.org/person/860,,
http://syriaca.org/person/862,,
http://syriaca.org/person/863,,
http://syriaca.org/person/864,,
http://syriaca.org/person/865,,
http://syriaca.org/person/866,,
http://syriaca.org/person/867,,
http://syriaca.org/person/868,,
http://syriaca.org/person/869,,
http://syriaca.org/person/87,,https://gedsh.bethmardutho.org/Tumo-of-Harqel
http://syriaca.org/person/870,,
http://syriaca.org/person/871,,
http://syriaca.org/person/872,,
http://syriaca.org/person/873,,
http://syriaca.org/person/874,,
http://syriaca.org/person/875,,
http://syriaca.org/person/876,,
http://syriaca.org/person/877,,
http://syriaca.org/person/878,,
http://syriaca.org/person/879,,
http://syriaca.org/person/88,100910340|205249471|163763853|239784007|97635296|89600148,https://gedsh.bethmardutho.org/Athanasios-I-Gamolo
http://syriaca.org/person/880,,
http://syriaca.org/person/881,,
http://syriaca.org/person/882,,
http://syriaca.org/person/883,,
http://syriaca.org/person/884,,
http://syriaca.org/person/885,,
http://syriaca.org/person/886,,
http://syriaca.org/person/887,,
http://syriaca.org/person/888,,
http://syriaca.org/person/889,,
http://syriaca.org/person/89,,
http://syriaca.org/person/890,,
http://syriaca.org/person/891,,
http://syriaca.org/person/892,,
http://syriaca.org/person/893,,
http://syriaca.org/person/894,,
http://syriaca.org/person/895,,
http://syriaca.org/person/896,,
http://syriaca.org/person/897,,
http://syriaca.org/person/898,,
http://syriaca.org/person/899,,
http://syriaca.org/person/9,98479047,https://gedsh.bethmardutho.org/Shemon-bar-Sabbae
http://syriaca.org/person/90,,
http://syriaca.org/person/900,,
http://syriaca.org/person/901,,
http://syriaca.org/person/902,,
http://syriaca.org/person/903,,
http://syriaca.org/person/904,,
http://syriaca.org/person/905,,
http://syriaca.org/person/906,,
http://syriaca.org/person/907,,
http://syriaca.org/person/908,,
http://syriaca.org/person/909,,
http://syriaca.org/person/91,,
http://syriaca.org/person/910,,
http://syriaca.org/person/911,,
http://syriaca.org/person/912,,
http://syriaca.org/person/913,,
http://syriaca.org/person/914,,
http://syriaca.org/person/915,,
http://syriaca.org/person/916,,
http://syriaca.org/person/917,,
http://syriaca.org/person/918,,
http://syriaca.org/person/919,,
http://syriaca.org/person/92,78773383|199318976|177482483,https://gedsh.bethmardutho.org/Yuhanon-of-the-Sedre
http://syriaca.org/person/920,,
http://syriaca.org/person/921,,
http://syriaca.org/person/922,,
http://syriaca.org/person/923,,
http://syriaca.org/person/925,,
http://syriaca.org/person/926,,
http://syriaca.org/person/927,,
http://syriaca.org/person/928,,
http://syriaca.org/person/929,,
http://syriaca.org/person/93,224478732,https://gedsh.bethmardutho.org/Marutha-of-Tagrit
http://syriaca.org/person/930,,
http://syriaca.org/person/931,,
http://syriaca.org/person/932,,
http://syriaca.org/person/933,,
http://syriaca.org/person/934,,
http://syriaca.org/person/937,,
http://syriaca.org/person/938,,
http://syriaca.org/person/939,,
http://syriaca.org/person/94,,
http://syriaca.org/person/940,,
http://syriaca.org/person/941,,
http://syriaca.org/person/942,,
http://syriaca.org/person/944,,
http://syriaca.org/person/945,44309384,https://gedsh.bethmardutho.org/Eliya-late-8th-early-9th-cent
http://syriaca.org/person/947,,
http://syriaca.org/person/949,,
http://syriaca.org/person/95,10044124,
http://syriaca.org/person/950,,
http://syriaca.org/person/951,,
http://syriaca.org/person/952,,
http://syriaca.org/person/953,,
http://syriaca.org/person/954,,
http://syriaca.org/person/955,,
http://syriaca.org/person/956,,
http://syriaca.org/person/957,,
http://syriaca.org/person/958,,
http://syriaca.org/person/959,,
http://syriaca.org/person/96,,https://gedsh.bethmardutho.org/Yuhanon-Naqar
http://syriaca.org/person/960,,
http://syriaca.org/person/961,,
http://syriaca.org/person/962,,
http://syriaca.org/person/963,,
http://syriaca.org/person/964,,
http://syriaca.org/person/965,,
http://syriaca.org/person/967,,
http://syriaca.org/person/968,,
http://syriaca.org/person/969,,
http://syriaca.org/person/97,227440900|203855192|56754203|311182947,https://gedsh.bethmardutho.org/Denha
http://syriaca.org/person/970,,
http://syriaca.org/person/971,,
http://syriaca.org/person/972,,
http://syriaca.org/person/973,,
http://syriaca.org/person/974,,
http://syriaca.org/person/975,,
http://syriaca.org/person/976,,
http://syriaca.org/person/977,,
http://syriaca.org/person/978,,
http://syriaca.org/person/979,,
http://syriaca.org/person/98,,
http://syriaca.org/person/980,,
http://syriaca.org/person/981,,
http://syriaca.org/person/982,,
http://syriaca.org/person/983,,
http://syriaca.org/person/984,,
http://syriaca.org/person/985,,
http://syriaca.org/person/986,,
http://syriaca.org/person/987,,
http://syriaca.org/person/988,,
http://syriaca.org/person/989,,
http://syriaca.org/person/99,47099010,https://gedsh.bethmardutho.org/Severos-Sebokht
http://syriaca.org/person/990,,
http://syriaca.org/person/991,,
http://syriaca.org/person/992,,
http://syriaca.org/person/993,,
http://syriaca.org/person/994,,
http://syriaca.org/person/995,,
http://syriaca.org/person/996,,
http://syriaca.org/person/997,,
http://syriaca.org/person/998,,
http://syriaca.org/person/999,,
http://syriaca.org/person/1092,,
http://syriaca.org/person/1093,,
http://syriaca.org/person/1094,,
http://syriaca.org/person/1095,,
http://syriaca.org/person/1096,,
http://syriaca.org/person/1097,,
http://syriaca.org/person/1098,,
http://syriaca.org/person/1099,,
http://syriaca.org/person/1100,,
http://syriaca.org/person/1101,,
http://syriaca.org/person/1102,,
http://syriaca.org/person/1103,,
http://syriaca.org/person/1104,,
http://syriaca.org/person/1105,,
http://syriaca.org/person/1106,,
http://syriaca.org/person/1107,,
http://syriaca.org/person/1108,,
http://syriaca.org/person/1109,,
http://syriaca.org/person/1110,,
http://syriaca.org/person/1111,,
http://syriaca.org/person/1112,,
http://syriaca.org/person/1113,,
http://syriaca.org/person/1114,,
http://syriaca.org/person/1115,,
http://syriaca.org/person/1116,,
http://syriaca.org/person/1117,,
http://syriaca.org/person/1118,,
http://syriaca.org/person/1119,,
http://syriaca.org/person/1120,,
http://syriaca.org/person/1121,,
http://syriaca.org/person/1122,,
http://syriaca.org/person/1123,,
http://syriaca.org/person/1124,,
http://syriaca.org/person/1125,,
http://syriaca.org/person/1126,,
http://syriaca.org/person/1127,,
http://syriaca.org/person/1129,,
http://syriaca.org/person/1130,,
http://syriaca.org/person/1131,,
http://syriaca.org/person/1132,,
http://syriaca.org/person/1133,,
http://syriaca.org/person/1134,,
http://syriaca.org/person/1135,,
http://syriaca.org/person/1136,,
http://syriaca.org/person/1137,,
http://syriaca.org/person/1138,,
http://syriaca.org/person/1140,,
http://syriaca.org/person/1141,,
http://syriaca.org/person/1142,,
http://syriaca.org/person/1143,,
http://syriaca.org/person/1144,,
http://syriaca.org/person/1146,,
http://syriaca.org/person/1147,,
http://syriaca.org/person/1148,,
http://syriaca.org/person/1149,,
http://syriaca.org/person/1150,,
http://syriaca.org/person/1151,,
http://syriaca.org/person/1152,,
http://syriaca.org/person/1153,,
http://syriaca.org/person/1154,,
http://syriaca.org/person/1155,,
http://syriaca.org/person/1156,,
http://syriaca.org/person/1157,,
http://syriaca.org/person/1158,,
http://syriaca.org/person/1159,,
http://syriaca.org/person/1160,,
http://syriaca.org/person/1161,,
http://syriaca.org/person/1162,,
http://syriaca.org/person/1164,,
http://syriaca.org/person/1165,,
http://syriaca.org/person/1166,,
http://syriaca.org/person/1167,,
http://syriaca.org/person/1168,,
